Season,TeamID1,TeamID2,Seed1,Result,Seed2
2009,1437,1110,W03,1,W14
2009,1437,1417,W03,1,W06
2009,1437,1181,W03,1,W02
2009,1437,1338,W03,1,W01
2009,1443,1228,X12,1,X05
2009,1449,1280,Z04,1,Z13
2009,1112,1428,Y12,1,Y05
2009,1112,1156,Y12,1,Y13
2009,1113,1396,X06,1,X11
2009,1156,1448,Y13,1,Y04
2009,1173,1452,Y11,1,Y06
2009,1242,1295,Y03,1,Y14
2009,1242,1173,Y03,1,Y11
2009,1257,1287,Y01,1,Y16b
2009,1257,1373,Y01,1,Y09
2009,1257,1112,Y01,1,Y12
2009,1266,1429,Z06,1,Z11
2009,1277,1352,Y02,1,Y15
2009,1277,1425,Y02,1,Y10
2009,1277,1242,Y02,1,Y03
2009,1277,1257,Y02,1,Y01
2009,1277,1163,Y02,1,Z01
2009,1281,1165,Z03,1,Z14
2009,1281,1266,Z03,1,Z06
2009,1281,1272,Z03,1,Z02
2009,1329,1397,W08,1,W09
2009,1338,1190,W01,1,W16
2009,1338,1329,W01,1,W08
2009,1338,1462,W01,1,W04
2009,1373,1326,Y09,1,Y08
2009,1393,1372,X03,1,X14
2009,1393,1113,X03,1,X06
2009,1425,1130,Y10,1,Y07
2009,1458,1199,W12,1,W05
2009,1462,1340,W04,1,W13
2009,1462,1458,W04,1,W12
2010,1115,1457,X16a,1,X16b
2010,1124,1358,X03,1,X14
2010,1124,1330,X03,1,X11
2010,1124,1388,X03,1,X10
2010,1139,1431,Z05,1,Z12
2010,1139,1293,Z05,1,Z13
2010,1139,1393,Z05,1,Z01
2010,1139,1243,Z05,1,Z02
2010,1139,1277,Z05,1,Y05
2010,1140,1196,Z07,1,Z10
2010,1242,1250,Y01,1,Y16
2010,1243,1317,Z02,1,Z15
2010,1243,1140,Z02,1,Z07
2010,1243,1462,Z02,1,Z06
2010,1246,1190,W01,1,W16
2010,1246,1448,W01,1,W09
2010,1246,1165,W01,1,W12
2010,1293,1435,Z13,1,Z04
2010,1307,1285,W03,1,W14
2010,1320,1424,Y09,1,Y08
2010,1320,1242,Y09,1,Y01
2010,1325,1207,Y14,1,Y03
2010,1330,1323,X11,1,X06
2010,1388,1350,X10,1,X07
2010,1388,1437,X10,1,X02
2010,1397,1361,Y06,1,Y11
2010,1397,1325,Y06,1,Y14
2010,1397,1326,Y06,1,Y02
2010,1437,1352,X02,1,X15
2010,1448,1400,W09,1,W08
2010,1449,1266,W11,1,W06
2010,1449,1307,W11,1,W03
2010,1143,1257,X08,1,X09
2010,1165,1396,W12,1,W05
2010,1165,1458,W12,1,W04
2010,1181,1115,X01,1,X16a
2010,1181,1143,X01,1,X08
2010,1181,1345,X01,1,X04
2010,1181,1124,X01,1,X03
2010,1181,1452,X01,1,W02
2010,1181,1139,X01,1,Z05
2010,1210,1329,Y10,1,Y07
2010,1211,1199,Z08,1,Z09
2010,1268,1222,Y04,1,Y13
2010,1277,1308,Y05,1,Y12
2010,1277,1268,Y05,1,Y04
2010,1277,1320,Y05,1,Y09
2010,1277,1397,Y05,1,Y06
2010,1281,1155,W10,1,W07
2010,1326,1364,Y02,1,Y15
2010,1326,1210,Y02,1,Y10
2010,1338,1324,Z03,1,Z14
2010,1345,1373,X04,1,X13
2010,1345,1401,X04,1,X05
2010,1393,1436,Z01,1,Z16
2010,1393,1211,Z01,1,Z08
2010,1401,1429,X05,1,X12
2010,1452,1288,W02,1,W15
2010,1452,1281,W02,1,W10
2010,1452,1449,W02,1,W11
2010,1452,1246,W02,1,W01
2010,1458,1459,W04,1,W13
2010,1462,1278,Z06,1,Z11
2010,1462,1338,Z06,1,Z03
2011,1155,1412,W12a,1,W12b
2011,1421,1114,Y16b,1,Y16a
2011,1427,1106,W16b,1,W16a
2011,1433,1425,Z11b,1,Z11a
2011,1433,1207,Z11b,1,Z06
2011,1433,1345,Z11b,1,Z03
2011,1433,1199,Z11b,1,Z10
2011,1433,1242,Z11b,1,Z01
2011,1139,1330,Y08,1,Y09
2011,1139,1338,Y08,1,Y01
2011,1139,1458,Y08,1,Y04
2011,1139,1196,Y08,1,Y02
2011,1139,1433,Y08,1,Z11b
2011,1140,1459,Y03,1,Y14
2011,1140,1211,Y03,1,Y11
2011,1153,1281,X06,1,X11
2011,1163,1137,X03,1,X14
2011,1163,1153,X03,1,X06
2011,1163,1361,X03,1,X02
2011,1163,1112,X03,1,X05
2011,1163,1246,X03,1,W04
2011,1163,1139,X03,1,Y08
2011,1196,1364,Y02,1,Y15
2011,1196,1417,Y02,1,Y07
2011,1196,1140,Y02,1,Y03
2011,1211,1385,Y11,1,Y06
2011,1243,1429,Y05,1,Y12
2011,1246,1343,W04,1,W13
2011,1246,1452,W04,1,W05
2011,1246,1326,W04,1,W01
2011,1246,1314,W04,1,W02
2011,1287,1257,Z13,1,Z04
2011,1338,1421,Y01,1,Y16b
2011,1350,1435,Z12,1,Z05
2011,1350,1287,Z12,1,Z13
2011,1361,1294,X02,1,X15
2011,1361,1396,X02,1,X07
2011,1396,1336,X07,1,X10
2011,1417,1277,Y07,1,Y10
2011,1452,1155,W05,1,W12a
2011,1458,1125,Y04,1,Y13
2011,1458,1243,Y04,1,Y05
2011,1112,1272,X05,1,X12
2011,1112,1400,X05,1,X04
2011,1112,1181,X05,1,X01
2011,1181,1214,X01,1,X16
2011,1181,1276,X01,1,X08
2011,1199,1401,Z10,1,Z07
2011,1199,1323,Z10,1,Z02
2011,1206,1437,W08,1,W09
2011,1228,1424,Z09,1,Z08
2011,1242,1131,Z01,1,Z16
2011,1242,1228,Z01,1,Z09
2011,1242,1350,Z01,1,Z12
2011,1266,1462,W11,1,W06
2011,1266,1393,W11,1,W03
2011,1276,1397,X08,1,X09
2011,1314,1254,W02,1,W15
2011,1314,1449,W02,1,W07
2011,1314,1266,W02,1,W11
2011,1323,1103,Z02,1,Z15
2011,1326,1427,W01,1,W16b
2011,1326,1206,W01,1,W08
2011,1345,1389,Z03,1,Z14
2011,1393,1232,W03,1,W14
2011,1400,1324,X04,1,X13
2011,1449,1208,W07,1,W10
2012,1140,1233,Z14a,1,Z14b
2012,1443,1290,Y16b,1,Y16a
2012,1378,1143,X12b,1,X12a
2012,1378,1396,X12b,1,X05
2012,1436,1249,X16b,1,X16a
2012,1124,1355,Y03,1,Y14
2012,1124,1160,Y03,1,Y11
2012,1124,1462,Y03,1,Y10
2012,1160,1424,Y11,1,Y06
2012,1211,1452,W07,1,W10
2012,1231,1308,Y04,1,Y13
2012,1231,1433,Y04,1,Y12
2012,1235,1163,Y08,1,Y09
2012,1243,1379,W08,1,W09
2012,1246,1443,Y01,1,Y16b
2012,1246,1235,Y01,1,Y08
2012,1246,1231,Y01,1,Y04
2012,1246,1124,Y01,1,Y03
2012,1246,1257,Y01,1,Z04
2012,1246,1242,Y01,1,X02
2012,1257,1172,Z04,1,Z13
2012,1257,1307,Z04,1,Z05
2012,1257,1277,Z04,1,Z01
2012,1257,1196,Z04,1,Z07
2012,1266,1140,Z03,1,Z14a
2012,1266,1293,Z03,1,Z06
2012,1293,1161,Z06,1,Z11
2012,1307,1253,Z05,1,Z12
2012,1326,1259,W02,1,W15
2012,1326,1211,W02,1,W07
2012,1326,1153,W02,1,W06
2012,1326,1393,W02,1,W01
2012,1393,1421,W01,1,W16
2012,1393,1243,W01,1,W08
2012,1393,1458,W01,1,W04
2012,1433,1455,Y12,1,Y05
2012,1435,1217,W05,1,W12
2012,1458,1285,W04,1,W13
2012,1458,1435,W04,1,W05
2012,1153,1400,W06,1,W11
2012,1153,1199,W06,1,W03
2012,1166,1104,X08,1,X09
2012,1196,1438,Z07,1,Z10
2012,1196,1313,Z07,1,Z15
2012,1196,1266,Z07,1,Z03
2012,1199,1382,W03,1,W14
2012,1207,1125,X03,1,X14
2012,1242,1178,X02,1,X15
2012,1242,1345,X02,1,X10
2012,1242,1301,X02,1,X11
2012,1242,1314,X02,1,X01
2012,1242,1326,X02,1,W02
2012,1250,1181,Y15,1,Y02
2012,1277,1254,Z01,1,Z16
2012,1277,1387,Z01,1,Z09
2012,1301,1361,X11,1,X06
2012,1301,1207,X11,1,X03
2012,1313,1281,Z15,1,Z02
2012,1314,1436,X01,1,X16b
2012,1314,1166,X01,1,X08
2012,1314,1325,X01,1,X13
2012,1325,1276,X13,1,X04
2012,1325,1378,X13,1,X12b
2012,1345,1388,X10,1,X07
2012,1387,1272,Z09,1,Z08
2012,1462,1323,Y10,1,Y07
2012,1462,1250,Y10,1,Y15
2013,1299,1251,Y16b,1,Y16a
2013,1388,1292,Y11b,1,Y11a
2013,1241,1254,W16a,1,W16b
2013,1247,1129,Z13b,1,Z13a
2013,1247,1243,Z13b,1,Z04
2013,1247,1279,Z13b,1,Z12
2013,1112,1125,Z06,1,Z11
2013,1112,1217,Z06,1,Z14
2013,1139,1137,W06,1,W11
2013,1143,1424,W12,1,W05
2013,1161,1281,Y08,1,Y09
2013,1211,1380,Z01,1,Z16
2013,1217,1307,Z14,1,Z03
2013,1257,1299,Y01,1,Y16b
2013,1257,1161,Y01,1,Y08
2013,1257,1332,Y01,1,Y12
2013,1257,1181,Y01,1,Y02
2013,1257,1455,Y01,1,Z09
2013,1257,1276,Y01,1,X04
2013,1266,1172,W03,1,W14
2013,1266,1139,W03,1,W06
2013,1266,1274,W03,1,W02
2013,1272,1388,Y06,1,Y11b
2013,1276,1355,X04,1,X13
2013,1276,1433,X04,1,X05
2013,1276,1242,X04,1,X01
2013,1276,1196,X04,1,X03
2013,1276,1393,X04,1,W04
2013,1277,1434,Y03,1,Y14
2013,1277,1272,Y03,1,Y06
2013,1332,1329,Y12,1,Y05
2013,1332,1387,Y12,1,Y04
2013,1387,1308,Y04,1,Y13
2013,1393,1285,W04,1,W13
2013,1393,1143,W04,1,W12
2013,1393,1231,W04,1,W01
2013,1393,1266,W04,1,W03
2013,1433,1103,X05,1,X12
2013,1455,1338,Z09,1,Z08
2013,1455,1211,Z09,1,Z01
2013,1455,1247,Z09,1,Z13b
2013,1455,1326,Z09,1,Z02
2013,1166,1153,Y07,1,Y10
2013,1181,1107,Y02,1,Y15
2013,1181,1166,Y02,1,Y07
2013,1181,1277,Y02,1,Y03
2013,1195,1207,X15,1,X02
2013,1195,1361,X15,1,X07
2013,1196,1322,X03,1,X14
2013,1196,1278,X03,1,X11
2013,1196,1195,X03,1,X15
2013,1228,1160,W07,1,W10
2013,1231,1241,W01,1,W16a
2013,1231,1396,W01,1,W09
2013,1235,1323,Z10,1,Z07
2013,1242,1443,X01,1,X16
2013,1242,1314,X01,1,X08
2013,1274,1334,W02,1,W15
2013,1274,1228,W02,1,W07
2013,1278,1417,X11,1,X06
2013,1279,1458,Z12,1,Z05
2013,1314,1437,X08,1,X09
2013,1326,1233,Z02,1,Z15
2013,1326,1235,Z02,1,Z10
2013,1326,1112,Z02,1,Z06
2013,1361,1328,X07,1,X10
2013,1396,1301,W09,1,W08
2014,1107,1291,X16a,1,X16b
2014,1301,1462,Y12a,1,Y12b
2014,1142,1411,Y16a,1,Y16b
2014,1397,1234,Y11b,1,Y11a
2014,1397,1269,Y11b,1,Y06
2014,1397,1273,Y11b,1,Y14
2014,1163,1386,W07,1,W10
2014,1163,1437,W07,1,W02
2014,1163,1235,W07,1,W03
2014,1163,1277,W07,1,W04
2014,1163,1196,W07,1,X01
2014,1163,1246,W07,1,Y08
2014,1173,1326,X11,1,X06
2014,1173,1393,X11,1,X03
2014,1173,1390,X11,1,X10
2014,1196,1107,X01,1,X16a
2014,1196,1338,X01,1,X09
2014,1196,1417,X01,1,X04
2014,1196,1173,X01,1,X11
2014,1217,1153,W12,1,W05
2014,1257,1264,Y04,1,Y13
2014,1257,1387,Y04,1,Y05
2014,1276,1459,Y02,1,Y15
2014,1276,1400,Y02,1,Y07
2014,1276,1397,Y02,1,Y11b
2014,1277,1174,W04,1,W13
2014,1277,1217,W04,1,W12
2014,1277,1438,W04,1,W01
2014,1295,1328,Z12,1,Z05
2014,1332,1140,Z07,1,Z10
2014,1338,1160,X09,1,X08
2014,1361,1308,Z04,1,Z13
2014,1361,1295,Z04,1,Z12
2014,1387,1301,Y05,1,Y12a
2014,1393,1444,X03,1,X14
2014,1400,1113,Y07,1,Y10
2014,1437,1454,W02,1,W15
2014,1458,1110,Z02,1,Z15
2014,1458,1332,Z02,1,Z07
2014,1458,1124,Z02,1,Z06
2014,1458,1112,Z02,1,Z01
2014,1112,1451,Z01,1,Z16
2014,1112,1211,Z01,1,Z08
2014,1112,1361,Z01,1,Z04
2014,1124,1304,Z06,1,Z11
2014,1124,1166,Z06,1,Z03
2014,1166,1418,Z03,1,Z14
2014,1211,1329,Z08,1,Z09
2014,1235,1300,W03,1,W14
2014,1235,1314,W03,1,W06
2014,1242,1184,X02,1,X15
2014,1246,1243,Y08,1,Y09
2014,1246,1455,Y08,1,Y01
2014,1246,1257,Y08,1,Y04
2014,1246,1276,Y08,1,Y02
2014,1246,1458,Y08,1,Z02
2014,1272,1203,W08,1,W09
2014,1273,1181,Y14,1,Y03
2014,1314,1344,W06,1,W11
2014,1372,1433,X12,1,X05
2014,1390,1307,X10,1,X07
2014,1390,1242,X10,1,X02
2014,1417,1409,X04,1,X13
2014,1417,1372,X04,1,X12
2014,1438,1157,W01,1,W16
2014,1438,1272,W01,1,W08
2014,1455,1142,Y01,1,Y16a
2015,1214,1264,Y16a,1,Y16b
2015,1279,1140,Z11b,1,Z11a
2015,1173,1129,W11b,1,W11a
2015,1173,1344,W11b,1,W06
2015,1352,1316,X16b,1,X16a
2015,1112,1411,Z02,1,Z15
2015,1112,1326,Z02,1,Z10
2015,1112,1462,Z02,1,Z06
2015,1116,1459,Z05,1,Z12
2015,1139,1400,Y06,1,Y11
2015,1153,1345,Y08,1,Y09
2015,1207,1186,X04,1,X13
2015,1209,1124,Z14,1,Z03
2015,1246,1214,Y01,1,Y16a
2015,1246,1153,Y01,1,Y08
2015,1246,1452,Y01,1,Y05
2015,1246,1323,Y01,1,Y03
2015,1301,1261,W08,1,W09
2015,1301,1437,W08,1,W01
2015,1314,1217,Z04,1,Z13
2015,1314,1116,Z04,1,Z05
2015,1323,1318,Y03,1,Y14
2015,1323,1139,Y03,1,Y06
2015,1323,1455,Y03,1,Y07
2015,1326,1433,Z10,1,Z07
2015,1412,1235,X14,1,X03
2015,1417,1374,X11,1,X06
2015,1417,1412,X11,1,X14
2015,1428,1372,X05,1,X12
2015,1428,1207,X05,1,X04
2015,1437,1248,W01,1,W16
2015,1462,1279,Z06,1,Z11b
2015,1462,1209,Z06,1,Z14
2015,1181,1352,X01,1,X16b
2015,1181,1361,X01,1,X08
2015,1181,1428,X01,1,X05
2015,1181,1211,X01,1,X02
2015,1181,1277,X01,1,W07
2015,1181,1458,X01,1,Z01
2015,1211,1295,X02,1,X15
2015,1211,1234,X02,1,X07
2015,1211,1417,X02,1,X11
2015,1234,1172,X07,1,X10
2015,1242,1308,Y02,1,Y15
2015,1257,1414,W04,1,W13
2015,1257,1320,W04,1,W05
2015,1257,1301,W04,1,W08
2015,1268,1434,Y04,1,Y13
2015,1277,1208,W07,1,W10
2015,1277,1438,W07,1,W02
2015,1277,1328,W07,1,W03
2015,1277,1257,W07,1,W04
2015,1320,1461,W05,1,W12
2015,1328,1107,W03,1,W14
2015,1328,1173,W03,1,W11b
2015,1332,1329,Z08,1,Z09
2015,1361,1385,X08,1,X09
2015,1438,1125,W02,1,W15
2015,1452,1138,Y05,1,Y12
2015,1452,1268,Y05,1,Y04
2015,1455,1231,Y07,1,Y10
2015,1455,1242,Y07,1,Y02
2015,1458,1157,Z01,1,Z16
2015,1458,1332,Z01,1,Z08
2015,1458,1314,Z01,1,Z04
2015,1458,1112,Z01,1,Z02
2015,1458,1246,Z01,1,Y01
2016,1195,1192,W16b,1,W16a
2016,1455,1435,Y11b,1,Y11a
2016,1455,1112,Y11b,1,Y06
2016,1221,1380,Z16a,1,Z16b
2016,1276,1409,W11a,1,W11b
2016,1114,1345,X12,1,X05
2016,1139,1403,X09,1,X08
2016,1163,1160,Y09,1,Y08
2016,1181,1423,Z04,1,Z13
2016,1181,1463,Z04,1,Z12
2016,1211,1371,X11,1,X06
2016,1211,1428,X11,1,X03
2016,1231,1151,W05,1,W12
2016,1231,1246,W05,1,W04
2016,1235,1233,X04,1,X13
2016,1235,1114,X04,1,X12
2016,1242,1122,Y01,1,Y16
2016,1242,1163,Y01,1,Y09
2016,1242,1268,Y01,1,Y05
2016,1246,1392,W04,1,W13
2016,1274,1138,Y03,1,Y14
2016,1274,1455,Y03,1,Y11b
2016,1314,1195,W01,1,W16b
2016,1314,1344,W01,1,W09
2016,1314,1231,W01,1,W05
2016,1314,1323,W01,1,W06
2016,1314,1393,W01,1,X10
2016,1344,1425,W09,1,W08
2016,1428,1201,X03,1,X14
2016,1438,1214,X01,1,X16
2016,1438,1139,X01,1,X09
2016,1438,1235,X01,1,X04
2016,1463,1124,Z12,1,Z05
2016,1218,1143,Y13,1,Y04
2016,1234,1396,Y07,1,Y10
2016,1268,1355,Y05,1,Y12
2016,1268,1218,Y05,1,Y13
2016,1292,1277,X15,1,X02
2016,1320,1400,Z11,1,Z06
2016,1323,1276,W06,1,W11a
2016,1323,1372,W06,1,W14
2016,1323,1458,W06,1,W07
2016,1328,1167,Z02,1,Z15
2016,1328,1433,Z02,1,Z10
2016,1328,1401,Z02,1,Z03
2016,1328,1332,Z02,1,Z01
2016,1332,1221,Z01,1,Z16a
2016,1332,1386,Z01,1,Z08
2016,1332,1181,Z01,1,Z04
2016,1372,1452,W14,1,W03
2016,1386,1153,Z08,1,Z09
2016,1393,1173,X10,1,X07
2016,1393,1292,X10,1,X15
2016,1393,1211,X10,1,X11
2016,1393,1438,X10,1,X01
2016,1401,1453,Z03,1,Z14
2016,1401,1320,Z03,1,Z11
2016,1433,1333,Z10,1,Z07
2016,1437,1421,Y02,1,Y15
2016,1437,1234,Y02,1,Y07
2016,1437,1274,Y02,1,Y03
2016,1437,1242,Y02,1,Y01
2016,1437,1328,Y02,1,Z02
2016,1437,1314,Y02,1,W01
2016,1458,1338,W07,1,W10
2016,1458,1462,W07,1,W02
2016,1462,1451,W02,1,W15
2017,1243,1448,Z11a,1,Z11b
2017,1291,1309,W16a,1,W16b
2017,1413,1300,Y16b,1,Y16a
2017,1425,1344,W11b,1,W11a
2017,1425,1374,W11b,1,W06
2017,1112,1315,X02,1,X15
2017,1112,1388,X02,1,X07
2017,1139,1457,Z04,1,Z13
2017,1139,1292,Z04,1,Z12
2017,1196,1190,W04,1,W13
2017,1196,1438,W04,1,W05
2017,1196,1458,W04,1,W08
2017,1199,1195,X03,1,X14
2017,1211,1355,X01,1,X16
2017,1211,1321,X01,1,X08
2017,1211,1452,X01,1,X04
2017,1211,1462,X01,1,X11
2017,1211,1376,X01,1,W07
2017,1235,1305,Y05,1,Y12
2017,1292,1278,Z12,1,Z05
2017,1321,1435,X08,1,X09
2017,1323,1343,X05,1,X12
2017,1345,1436,Y04,1,Y13
2017,1345,1235,Y04,1,Y05
2017,1388,1433,X07,1,X10
2017,1437,1291,W01,1,W16a
2017,1438,1423,W05,1,W12
2017,1452,1137,X04,1,X13
2017,1452,1323,X04,1,X05
2017,1458,1439,W08,1,W09
2017,1458,1437,W08,1,W01
2017,1462,1268,X11,1,X06
2017,1462,1199,X11,1,X03
2017,1462,1112,X11,1,X02
2017,1116,1371,Z08,1,Z09
2017,1124,1308,W03,1,W14
2017,1124,1425,W03,1,W11b
2017,1153,1243,Z06,1,Z11a
2017,1181,1407,W02,1,W15
2017,1242,1413,Y01,1,Y16b
2017,1242,1277,Y01,1,Y09
2017,1242,1345,Y01,1,Y04
2017,1246,1297,Z02,1,Z15
2017,1246,1455,Z02,1,Z10
2017,1246,1417,Z02,1,Z03
2017,1257,1240,Y02,1,Y15
2017,1276,1329,Y07,1,Y10
2017,1276,1257,Y07,1,Y02
2017,1277,1274,Y09,1,Y08
2017,1314,1411,Z01,1,Z16
2017,1314,1116,Z01,1,Z08
2017,1314,1139,Z01,1,Z04
2017,1314,1246,Z01,1,Z02
2017,1314,1332,Z01,1,Y03
2017,1314,1211,Z01,1,X01
2017,1332,1233,Y03,1,Y14
2017,1332,1348,Y03,1,Y11
2017,1332,1276,Y03,1,Y07
2017,1332,1242,Y03,1,Y01
2017,1348,1166,Y11,1,Y06
2017,1376,1266,W07,1,W10
2017,1376,1181,W07,1,W02
2017,1376,1124,W07,1,W03
2017,1376,1196,W07,1,W04
2017,1417,1245,Z03,1,Z14
2017,1417,1153,Z03,1,Z06
2017,1455,1173,Z10,1,Z07
2018,1347,1254,W16b,1,W16a
2018,1382,1417,W11a,1,W11b
2018,1393,1113,X11b,1,X11a
2018,1393,1395,X11b,1,X06
2018,1393,1277,X11b,1,X03
2018,1411,1300,Z16b,1,Z16a
2018,1104,1439,W09,1,W08
2018,1138,1112,Y13,1,Y04
2018,1181,1233,X02,1,X15
2018,1181,1348,X02,1,X07
2018,1181,1393,X02,1,X11b
2018,1196,1382,W06,1,W11a
2018,1211,1422,Z04,1,Z13
2018,1211,1326,Z04,1,Z05
2018,1222,1361,Z06,1,Z11
2018,1242,1335,X01,1,X16
2018,1242,1371,X01,1,X08
2018,1242,1155,X01,1,X05
2018,1242,1181,X01,1,X02
2018,1246,1172,Y05,1,Y12
2018,1246,1138,Y05,1,Y13
2018,1260,1274,Y11,1,Y06
2018,1260,1397,Y11,1,Y03
2018,1260,1305,Y11,1,Y07
2018,1260,1243,Y11,1,Y09
2018,1276,1285,Z03,1,Z14
2018,1276,1222,Z03,1,Z06
2018,1276,1401,Z03,1,Z07
2018,1276,1199,Z03,1,Z09
2018,1276,1260,Z03,1,Y11
2018,1326,1355,Z05,1,Z12
2018,1348,1328,X07,1,X10
2018,1371,1301,X08,1,X09
2018,1397,1460,Y03,1,Y14
2018,1403,1372,W03,1,W14
2018,1403,1196,W03,1,W06
2018,1403,1345,W03,1,W02
2018,1437,1347,W01,1,W16b
2018,1437,1104,W01,1,W09
2018,1437,1452,W01,1,W05
2018,1437,1403,W01,1,W03
2018,1437,1242,W01,1,X01
2018,1437,1276,W01,1,Z03
2018,1120,1158,X04,1,X13
2018,1139,1116,W10,1,W07
2018,1153,1209,Y02,1,Y15
2018,1155,1308,X05,1,X12
2018,1155,1120,X05,1,X04
2018,1199,1281,Z09,1,Z08
2018,1199,1462,Z09,1,Z01
2018,1199,1211,Z09,1,Z04
2018,1243,1166,Y09,1,Y08
2018,1243,1420,Y09,1,Y16
2018,1243,1246,Y09,1,Y05
2018,1267,1455,W13,1,W04
2018,1277,1137,X03,1,X14
2018,1305,1400,Y07,1,Y10
2018,1305,1153,Y07,1,Y02
2018,1314,1252,Z02,1,Z15
2018,1345,1168,W02,1,W15
2018,1345,1139,W02,1,W10
2018,1401,1344,Z07,1,Z10
2018,1401,1314,Z07,1,Z02
2018,1420,1438,Y16,1,Y01
2018,1452,1293,W05,1,W12
2018,1452,1267,W05,1,W13
2018,1462,1411,Z01,1,Z16b
2019,1125,1396,W11a,1,W11b
2019,1192,1341,X16a,1,X16b
2019,1113,1385,X11a,1,X11b
2019,1295,1300,W16a,1,W16b
2019,1120,1308,Y05,1,Y12
2019,1120,1242,Y05,1,Y04
2019,1120,1314,Y05,1,Y01
2019,1120,1246,Y05,1,Y02
2019,1124,1393,X09,1,X08
2019,1196,1305,X10,1,X07
2019,1199,1436,X04,1,X13
2019,1199,1293,X04,1,X12
2019,1211,1192,X01,1,X16a
2019,1211,1124,X01,1,X09
2019,1211,1199,X01,1,X04
2019,1242,1318,Y04,1,Y13
2019,1246,1101,Y02,1,Y15
2019,1246,1459,Y02,1,Y07
2019,1246,1222,Y02,1,Y03
2019,1261,1463,W03,1,W14
2019,1261,1268,W03,1,W06
2019,1268,1125,W06,1,W11a
2019,1276,1285,X02,1,X15
2019,1276,1196,X02,1,X10
2019,1277,1133,W02,1,W15
2019,1277,1278,W02,1,W10
2019,1277,1261,W02,1,W03
2019,1277,1181,W02,1,W01
2019,1278,1257,W10,1,W07
2019,1293,1266,X12,1,X05
2019,1345,1330,Z03,1,Z14
2019,1345,1437,Z03,1,Z06
2019,1345,1397,Z03,1,Z02
2019,1437,1388,Z06,1,Z11
2019,1459,1371,Y07,1,Y10
2019,1138,1113,X06,1,X11a
2019,1181,1295,W01,1,W16a
2019,1181,1416,W01,1,W09
2019,1181,1439,W01,1,W04
2019,1222,1209,Y03,1,Y14
2019,1222,1326,Y03,1,Y11
2019,1234,1153,Z10,1,Z07
2019,1251,1280,W12,1,W05
2019,1314,1233,Y01,1,Y16
2019,1314,1449,Y01,1,Y09
2019,1326,1235,Y11,1,Y06
2019,1328,1279,Z09,1,Z08
2019,1332,1458,Z12,1,Z05
2019,1332,1414,Z12,1,Z13
2019,1397,1159,Z02,1,Z15
2019,1397,1234,Z02,1,Z10
2019,1403,1297,X03,1,X14
2019,1403,1138,X03,1,X06
2019,1403,1276,X03,1,X02
2019,1403,1211,X03,1,X01
2019,1403,1277,X03,1,W02
2019,1414,1243,Z13,1,Z04
2019,1416,1433,W09,1,W08
2019,1438,1205,Z01,1,Z16
2019,1438,1328,Z01,1,Z09
2019,1438,1332,Z01,1,Z12
2019,1438,1345,Z01,1,Z03
2019,1438,1120,Z01,1,Y05
2019,1438,1403,Z01,1,X03
2019,1439,1387,W04,1,W13
2019,1439,1251,W04,1,W12
2019,1449,1429,Y09,1,Y08
1985,1234,1116,X08,0,X09
1985,1345,1120,Z06,0,Z11
1985,1242,1120,Z03,0,Z11
1985,1250,1207,W16,0,W01
1985,1396,1207,W08,0,W01
1985,1260,1207,W04,0,W01
1985,1210,1207,W02,0,W01
1985,1385,1207,X01,0,W01
1985,1425,1229,Y08,0,Y09
1985,1325,1242,Z14,0,Z03
1985,1449,1246,X05,0,X12
1985,1424,1246,X04,0,X12
1985,1338,1256,Y12,0,Y05
1985,1326,1256,Y04,0,Y05
1985,1233,1260,W13,0,W04
1985,1374,1260,W05,0,W04
1985,1292,1314,Z15,0,Z02
1985,1323,1314,Z07,0,Z02
1985,1120,1314,Z11,0,Z02
1985,1333,1323,Z10,0,Z07
1985,1235,1326,Y13,0,Y04
1985,1299,1328,Y16,0,Y01
1985,1229,1328,Y09,0,Y01
1985,1256,1328,Y05,0,Y01
1985,1330,1374,W12,0,W05
1985,1380,1385,X16,0,X01
1985,1116,1385,X09,0,X01
1985,1246,1385,X12,0,X01
1985,1301,1385,X03,0,X01
1985,1439,1396,W09,0,W08
1985,1361,1424,X13,0,X04
1985,1112,1104,X10,0,X07
1985,1433,1104,X02,0,X07
1985,1403,1130,Y06,0,Y11
1985,1181,1130,Y03,0,Y11
1985,1337,1181,Y14,0,Y03
1985,1455,1208,W11,0,W06
1985,1273,1210,W15,0,W02
1985,1393,1210,W07,0,W02
1985,1228,1210,W03,0,W02
1985,1318,1228,W14,0,W03
1985,1208,1228,W06,0,W03
1985,1275,1268,Z12,0,Z05
1985,1298,1268,Z13,0,Z05
1985,1335,1272,Y15,0,Y02
1985,1412,1272,Y07,0,Y02
1985,1130,1272,Y11,0,Y02
1985,1328,1272,Y01,0,Y02
1985,1192,1276,Z16,0,Z01
1985,1261,1298,Z04,0,Z13
1985,1305,1301,X14,0,X03
1985,1431,1301,X11,0,X03
1985,1104,1301,X07,0,X03
1985,1177,1393,W10,0,W07
1985,1277,1412,Y10,0,Y07
1985,1409,1431,X06,0,X11
1985,1267,1433,X15,0,X02
1985,1173,1437,Z09,0,Z08
1985,1276,1437,Z01,0,Z08
1985,1268,1437,Z05,0,Z08
1985,1314,1437,Z02,0,Z08
1985,1272,1437,Y02,0,Z08
1985,1207,1437,W01,0,Z08
1986,1431,1133,Z10,0,Z07
1986,1438,1177,W05,0,W12
1986,1328,1177,W04,0,W12
